======================
📄 DUMP FILAS LEÍDAS
======================
Fila #769 → REF=70076 | PADRE=- | ASOC=71114-70073-70076-70421-71226-71227-70869-70867-70901-70215-70216-70217-70736-94089 | DESC=Comedero Palomos 2Dp. Tapa Metal Coflex 
Fila #770 → REF=70079 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Verd
Fila #771 → REF=70080 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Verd
Fila #772 → REF=70081 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Verd
Fila #773 → REF=70082 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Verd
Fila #774 → REF=70083 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Verd
Fila #775 → REF=70084 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Negr
Fila #776 → REF=70085 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Negr
Fila #777 → REF=70086 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Negr
Fila #778 → REF=70087 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Negr
Fila #779 → REF=70088 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Negr
Fila #780 → REF=70089 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #781 → REF=70090 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #782 → REF=70091 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #783 → REF=70092 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #784 → REF=70093 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #785 → REF=70096 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Pir�
Fila #786 → REF=70097 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Pir�
Fila #787 → REF=70098 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Pir�
Fila #788 → REF=70099 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #789 → REF=70100 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #790 → REF=70101 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #791 → REF=70102 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #792 → REF=70103 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #793 → REF=70104 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #794 → REF=70105 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #795 → REF=70106 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #796 → REF=70107 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #797 → REF=70108 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #798 → REF=70109 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #799 → REF=70110 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #800 → REF=70111 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #801 → REF=70112 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #802 → REF=70113 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Fran
Fila #803 → REF=70114 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #804 → REF=70115 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #805 → REF=70116 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #806 → REF=70117 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #807 → REF=70118 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Amar
Fila #808 → REF=70119 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Rojo
Fila #809 → REF=70120 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Rojo
Fila #810 → REF=70121 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Rojo
Fila #811 → REF=70122 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Rojo
Fila #812 → REF=70123 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Rojo
Fila #813 → REF=70124 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Azul
Fila #814 → REF=70125 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Azul
Fila #815 → REF=70126 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Azul
Fila #816 → REF=70127 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Azul
Fila #817 → REF=70128 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Modelo Azul
Fila #818 → REF=70131 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Antihormiga
Fila #819 → REF=70132 | PADRE=- | ASOC=70103-70102-70101-70100-70099-70108-70107-70106-70105-70104-70098-70097-70096-70118-70117-70116-70115-70114-70123-70122-70121-70120-70119-70128-70127-70126-70125-70124-70940-70939-70938-70937-70936-70093-70092-70091-70090-70089-70113-70112-70111-70110-70109-70206-70205-70204-70203-70202-70083-70082-70081-70080-70079-70088-70087-70086-70085-70084-70132-70131-94060 | DESC=Comedero de acero inoxidable Antihormiga
Fila #820 → REF=70133 | PADRE=- | ASOC=70961-70962-70963-70964-70134-70946-70945-70941-70942-70943-70944-70207-70208-70133-94058 | DESC=Comedero doble con soporte pez
Fila #821 → REF=70134 | PADRE=- | ASOC=70961-70962-70963-70964-70134-70946-70945-70941-70942-70943-70944-70207-70208-70133-94058 | DESC=Comedero doble con soporte regulable - T
Fila #822 → REF=70135 | PADRE=- | ASOC=70135-70136-70137-70329-94194 | DESC=Anillas de plástico para palomas 8 mm. 
Fila #823 → REF=70136 | PADRE=- | ASOC=70135-70136-70137-70329-94194 | DESC=Anillas de plástico para palomas 8 mm. 
Fila #824 → REF=70137 | PADRE=- | ASOC=70135-70136-70137-70329-94194 | DESC=Anillas de plástico para palomas 8 mm. 
Fila #825 → REF=70139 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla S M
Fila #826 → REF=70140 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla M M
Fila #827 → REF=70141 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla L M
Fila #828 → REF=70142 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla S V
Fila #829 → REF=70143 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla M V
Fila #830 → REF=70144 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla L V
Fila #831 → REF=70145 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla S A
Fila #832 → REF=70146 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla M A
Fila #833 → REF=70147 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla L A
Fila #834 → REF=70148 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla S N
Fila #835 → REF=70149 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla M N
Fila #836 → REF=70150 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero de melamina Petipop - Talla L N
Fila #837 → REF=70151 | PADRE=- | ASOC=70148-70149-70150-70145-70146-70147-70142-70143-70144-70139-70140-70141-70151-94061 | DESC=Comedero/Bebedero de melamina Petipop - 
Fila #838 → REF=70152 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero 1ª Edad con patas - 1,5 kg./ 2
Fila #839 → REF=70153 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero 1ª Edad con patas - 1,5 kg./ 2
Fila #840 → REF=70157 | PADRE=- | ASOC=70158-70157-70854-94056 | DESC=Comedero automático Dosidog - 38kg./ 63
Fila #841 → REF=70158 | PADRE=- | ASOC=70158-70157-70854-94056 | DESC=Comedero automático Dosidog - 16kg./ 27
Fila #842 → REF=70159 | PADRE=- | ASOC=70160-70159-94201 | DESC=Automatismo Dosidog - 38kg./ 63 l.
Fila #843 → REF=70160 | PADRE=- | ASOC=70160-70159-94201 | DESC=Automatismo Dosidog - 16kg./ 27 l.
